"AnnualRefresh","Area","CompanyAltName","CompanyName","Degree","EquitySchedule","Experience","ExperienceLevel","GreenCard","JobFunction","JobType","Level","OtherOffer","PositionType","PostTime","PostTitle","PostUser","PromotionPkg","RelocationFee","Satisfaction","Season","Source","SpiderTime","URL","Year","_type"
"-","BayArea","Fortinet","-","硕士","4 years","<3个月短暂实习/全职","fresh grad应届毕业生","h1b","码农类General","全职","-","Google Contractor","IC (Individual Contributor 技术岗，不管人)","null","Fortinet 标准包，顺便求建议","jingshihao","-","-","不知道。。。","7-9月","网上海投","1.53887227855E12","http://www.1point3acres.com/bbs/thread-445615-1-1.html","2018","TrailItem"
"-","BayArea","doordash","-","硕士","-","3个月-1年","fresh grad应届毕业生","-","码农类General","全职","-","-","IC (Individual Contributor 技术岗，不管人)","null","750 rsu是不是很低。。美国饿了么new grad offer","倒序浏览","-","5000","-","7-9月","猎头","1.538872279205E12","http://www.1point3acres.com/bbs/thread-444392-1-1.html","2018","TrailItem"
"-","BayArea","-","Linkedin","硕士","4 years","3-5年","在职跳槽","-","码农类General","全职","-","-","IC (Individual Contributor 技术岗，不管人)","null","LinkedIn的包裹","倒序浏览","-","-","-","7-9月","猎头","1.538872279275E12","http://www.1point3acres.com/bbs/thread-441860-1-1.html","2018","TrailItem"
"-","BayArea","-","Google","硕士","unknown","<3个月短暂实习/全职","fresh grad应届毕业生","不给申H1B","码农类General","合同工","3","无","IC (Individual Contributor 技术岗，不管人)","null","谷歌合同工Engineering Residency","coldsnow","-","10.5k（税前）或一些搬家服务","去","4-6月","网上海投","1.538872282593E12","http://www.1point3acres.com/bbs/thread-428151-1-1.html","2018","TrailItem"
"-","Greater Seattle Area","-","Amazon","硕士","-","fresh grad 无实习/全职","fresh grad应届毕业生","-","码农类General","全职","-","Google 113000, 380RSU","-","null","【抖包袱版】开版，讨论各公司级别和薪水信息(一家一贴)","Warald","-","10000","yes","4-6月","实习ReturnOffer","1.538872283002E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=165056&extra=page%3D1%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2016","TrailItem"
"-","BayArea","-","Airbnb","博士","25% for the first year, then quartly","5-10年","在职跳槽","-","码农类General","全职","-","-","IC (Individual Contributor 技术岗，不管人)","null","发帖必看：如何匿名发帖 & 版规","Warald","-","-","-","4-6月","内推","1.538872283192E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=388670&extra=page%3D1%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","Southern California","Houzz","-","硕士","1/4 first year, 1/36 per month afterwards","3个月-1年","fresh grad应届毕业生","Sponsor","码农类General","全职","-","暂时没有其它offer","IC (Individual Contributor 技术岗，不管人)","null","Houzz MS New Grad Package","bodeplot","-","他家不给","-","1-3月","网上海投","1.538872284465E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=444427&extra=page%3D5%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2019","TrailItem"
"-","Greater New York Area","-","Google","硕士","4 years, monthly","3个月-1年","fresh grad应届毕业生","-","码农类General","全职","-","-","IC (Individual Contributor 技术岗，不管人)","null","狗return标准包","lifei9696","-","-","等别家","7-9月","实习ReturnOffer","1.538872286881E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=443746&extra=page%3D5%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"na","BayArea","-","Amazon","硕士","5/15/20/20/20/20","1-3年","在职跳槽","-","码农类General","全职","4","-","IC (Individual Contributor 技术岗，不管人)","null","亚麻普通包","TutsiFruitsi","na","na","犹豫","7-9月","猎头","1.538872287227E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=442544&extra=page%3D5%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","Greater Boston Area","-","Amazon","本科","5/15/40/40","fresh grad 无实习/全职","fresh grad应届毕业生","-","码农类General","全职","-","-","IC (Individual Contributor 技术岗，不管人)","null","亚麻return包","yuyangp","-","10k","-","7-9月","实习ReturnOffer","1.538872287833E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=443453&extra=page%3D5%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","BayArea","-","Amazon","硕士","亚麻通常schedule","1-3年","在职跳槽","-","码农类General","全职","4","-","IC (Individual Contributor 技术岗，不管人)","null","亚麻湾区aws ai SDE 1","attaboyheart","-","-","不去","7-9月","网上海投","1.538872287918E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=441483&extra=page%3D5%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","Greater Seattle Area","-","Microsoft","博士","4 years","3-5年","在职跳槽","-","码农类General","全职","62","Google, Uber, Oracle Cloud","IC (Individual Contributor 技术岗，不管人)","null","微软社招62","ststns","-","-","不去","7-9月","内推","1.538872289123E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=442794&extra=page%3D5%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","BayArea","-","Yahoo","硕士","3 yrs","<3个月短暂实习/全职","fresh grad应届毕业生","-","码农类General","全职","1","Shipt 130k+65k+10k, LeanTaaS 135k+15k, Nyansa 120k+5k+10k","IC (Individual Contributor 技术岗，不管人)","null","Oath new grad SDE","zhtpandog","-","20000","差不多","1-3月","校园招聘会","1.538872289495E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=367528&extra=page%3D5%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","Greater Seattle Area","-","Facebook","硕士","4 years","<3个月短暂实习/全职","fresh grad应届毕业生","-","码农类General","全职","3","-","IC (Individual Contributor 技术岗，不管人)","null","FB return offer","whalecui","-","10k","已经接了","7-9月","实习ReturnOffer","1.538872289681E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=441380&extra=page%3D5%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","Greater New York Area","-","Bloomberg","硕士","na","3-5年","在职跳槽","1st day","码农类General","全职","-","-","IC (Individual Contributor 技术岗，不管人)","null","BB SWE 包","jwlbjtu1","-","10,000","去","4-6月","猎头","1.538872290766E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=443911&extra=page%3D5%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","BayArea","-","Linkedin","博士","na","3-5年","其他","-","码农类General","全职","-","-","IC (Individual Contributor 技术岗，不管人)","null","找工作网老年包","canoee","-","-","-","7-9月","猎头","1.538872290873E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=439491&extra=page%3D5%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","BayArea","Walmart Lab","-","硕士","4 years","fresh grad 无实习/全职","fresh grad应届毕业生","-","码农类General","全职","-","其他两个小offer，待遇都不怎么样","IC (Individual Contributor 技术岗，不管人)","null","Walmart Lab小包","逆樊","-","管搬家，不知道多少","可能要去了","4-6月","内推","1.538872291241E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=425663&extra=page%3D5%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","BayArea","-","Wayfair","硕士","25 25 25 25","1-3年","在职跳槽","-","码农类General","全职","-","-","IC (Individual Contributor 技术岗，不管人)","null","U家offer","gavin92","-","-","满意，不去","7-9月","猎头","1.538872291716E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=438094&extra=page%3D5%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","BayArea","-","-","本科","还没谈","3-5年","在职跳槽","-","Other","全职","-","-","Manager","null","Offer negotiate 求指导","倒序浏览","-","-","-","7-9月","网上海投","1.538872294226E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=442580&extra=page%3D5%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","美国其他地区","Garmin","-","博士","20 20 20 20 20","<3个月短暂实习/全职","fresh grad应届毕业生","都不保证马上办H1B，还要考察。。。","电路/电子/半导体类","全职","-","在考虑直接据了算了，moto的小包都比这大","IC (Individual Contributor 技术岗，不管人)","null","来抖个更小的硬件包","paradiselost","-","4K","不去了吧","10-12月","网上海投","1.538872294259E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=442473&extra=page%3D5%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","BayArea","instacart","-","硕士","performance based","1-3年","在职跳槽","-","码农类General","全职","3","木有","IC (Individual Contributor 技术岗，不管人)","null","instacart L3包裹","sunnybegoffers","-","15k grossed up","-","4-6月","网上海投","1.538872296392E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=434965&extra=page%3D5%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","-","-","-","-","-","-","-","-","-","-","","-","-","null","Google前端T4包","linazhao128","-","-","-","-","-","1.538872297445E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=443166&extra=page%3D5%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","-","TrailItem"
"-","BayArea","-","Google","硕士","4 years","3个月-1年","在职跳槽","-","电路/电子/半导体类","全职","-","-","IC (Individual Contributor 技术岗，不管人)","null","Google TPU 硬件包","zhuliheng","-","n/a","去","7-9月","猎头","1.538872299254E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=441810&extra=page%3D5%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","Greater Seattle Area","-","Microsoft","本科","4yrs","<3个月短暂实习/全职","fresh grad应届毕业生","-","码农类General","全职","59","-","IC (Individual Contributor 技术岗，不管人)","null","微软本科毕业入职","yguo89","-","5K","已经工作了5+年","10-12月","内推","1.538872299851E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=320343&extra=page%3D5%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2011","TrailItem"
"-","Greater Seattle Area","Coupang","-","博士","20/20/30/30","11-15年","在职跳槽","-","码农类General","全职","5","-","IC (Individual Contributor 技术岗，不管人)","null","Coupang","alphaa","-","-","Yes","1-3月","内推","1.538872300442E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=443219&extra=page%3D5%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","Greater Seattle Area","-","Zillow","本科","25% 25% 25% 25%","5-10年","在职跳槽","-","码农类General","全职","-","microsoft","IC (Individual Contributor 技术岗，不管人)","null","贼喽","chenlijie","-","15k","-","4-6月","猎头","1.538872301729E12","http://www.1point3acres.com/bbs/thread-427737-1-1.html","2018","TrailItem"
"-","Greater Seattle Area","OfferUp","-","博士","25% per year","3-5年","在职跳槽","-","分析|数据科学类","全职","-","没谈判，有competing offer","-","null","Senior Data Scientist @ OfferUp","diyutianshi","-","-","不","7-9月","网上海投","1.538872303739E12","http://www.1point3acres.com/bbs/thread-195354-1-1.html","2016","TrailItem"
"-","BayArea","-","Dropbox","博士","unknown","3-5年","在职跳槽","-","MachineLearningEng","全职","-","-","IC (Individual Contributor 技术岗，不管人)","null","Dropbox Offer MLE","gigiwaiwai","-","-","不去","7-9月","猎头","1.538872303933E12","http://www.1point3acres.com/bbs/thread-441132-1-1.html","2018","TrailItem"
"-","BayArea","-","Apple","硕士","25,25,25,25","1-3年","在职跳槽","-","码农类General","全职","3","Google, Microsoft, Uber, Houzz, Snapchat....","IC (Individual Contributor 技术岗，不管人)","null","Apple Offer","abcd1992719g","-","1 month salary","-","4-6月","猎头","1.53887230567E12","http://www.1point3acres.com/bbs/thread-432712-1-1.html","2018","TrailItem"
"-","BayArea","-","Pinterest","硕士","25*4","3-5年","在职跳槽","-","MachineLearningEng","全职","-","-","IC (Individual Contributor 技术岗，不管人)","null","pinterest","6339287","-","-","-","7-9月","网上海投","1.538872306099E12","http://www.1point3acres.com/bbs/thread-440107-1-1.html","2018","TrailItem"
"-","BayArea","Start Up","-","硕士","NA","3个月-1年","fresh grad应届毕业生","-","分析|数据科学类","全职","-","-","IC (Individual Contributor 技术岗，不管人)","null","Start Up DS (非analytics) @ Bay  超低包","tianye2856","-","-","考虑","7-9月","内推","1.538872306196E12","http://www.1point3acres.com/bbs/thread-441829-1-1.html","2018","TrailItem"
"-","Southern California","bcg","-","硕士","-","1-3年","在职跳槽","-","分析|数据科学类","全职","-","Netflix","IC (Individual Contributor 技术岗，不管人)","null","bcg offer","tianyu1314","-","-","no","4-6月","网上海投","1.538872307847E12","http://www.1point3acres.com/bbs/thread-439646-1-1.html","2018","TrailItem"
"-","国内其他地区","腾讯","-","博士","33-33-33","3-5年","在职跳槽","-","Other","全职","4","无， 没谈判。","Other","null","去年的非典型性offer-腾讯深圳T4","bigbird13","-","100k rmb","NO","7-9月","猎头","1.538872308852E12","http://www.1point3acres.com/bbs/thread-306318-1-1.html","2016","TrailItem"
"-","BayArea","-","Apple","硕士","4","3-5年","在职跳槽","-","码农类General","全职","-","G current","IC (Individual Contributor 技术岗，不管人)","null","果果IC4包裹 求建议","attaboyheart","-","-","在考虑","7-9月","内推","1.538872309556E12","http://www.1point3acres.com/bbs/thread-441610-1-1.html","2018","TrailItem"
"-","BayArea","-","Google","硕士","4 years","1-3年","在职跳槽","-","码农类General","全职","3","-","IC (Individual Contributor 技术岗，不管人)","null","狗家t3普通包","josephdesire","-","不知道多少","-","7-9月","猎头","1.538872309639E12","http://www.1point3acres.com/bbs/thread-440450-1-1.html","2018","TrailItem"
"-","BayArea","A9","-","硕士","5:15:40:40","fresh grad 无实习/全职","fresh grad应届毕业生","入职h1b","码农类General","全职","4","-","IC (Individual Contributor 技术岗，不管人)","null","A9 return package","rk123","-","-","去","7-9月","实习ReturnOffer","1.538872309825E12","http://www.1point3acres.com/bbs/thread-441741-1-1.html","2018","TrailItem"
"-","BayArea","-","Google","硕士","monthly","1-3年","在职跳槽","立刻办","码农类General","全职","4","fb, bb, linkedin","IC (Individual Contributor 技术岗，不管人)","null","狗家包裹 L4","倒序浏览","-","30k","去","7-9月","猎头","1.538872310191E12","http://www.1point3acres.com/bbs/thread-441128-1-1.html","2018","TrailItem"
"-","BayArea","Miasole","-","本科","NA","3-5年","在职跳槽","-","电路/电子/半导体类","全职","3","115k","IC (Individual Contributor 技术岗，不管人)","null","汉能控股Miasole ECE小包","chrislaw1988","两年后qualify level 4 (senior level)","NA","打算去","7-9月","网上海投","1.538872311232E12","http://www.1point3acres.com/bbs/thread-441985-1-1.html","2018","TrailItem"
